DAY CARE CENTER,CIRCLE PRESCHOOL,CLOSED,0,0,500 FARRAGUT CIRCLE,EL CAJON,92020
DAY CARE CENTER,CITY TREE CHRISTIAN SCHOOL,LICENSED,0,3,320 DATE STREET,SAN DIEGO,92101
DAY CARE CENTER,CLAIREMONT CANYONS ACADEMY,LICENSED,0,0,6991 BALBOA AVENUE,SAN DIEGO,92111
DAY CARE CENTER,CLAIREMONT EMMANUEL PRESCHOOL,CLOSED,0,0,2610 GALVESTON STREET,SAN DIEGO,92110
DAY CARE CENTER,CLAIREMONT EMMANUEL SCHOOLS,CLOSED,0,1,2610 GALVESTON STREET,SAN DIEGO,92110
DAY CARE CENTER,COAST KIDS PRESCHOOL,LICENSED,0,1,1330 POINSETTIA LANE,CARLSBAD,92011
DAY CARE CENTER,COASTAL CHRISTIAN ACADEMY,LICENSED,0,0,4633 DOLIVA DRIVE,SAN DIEGO,92117
DAY CARE CENTER,COLES COTTAGE ACADEMY,LICENSED,0,0,505 CIVIC CENTER DR,VISTA,92084
DAY CARE CENTER,COLES COTTAGE CHILD CENTER,CLOSED,2,4,505 CIVIC CENTER DRIVE,VISTA,92084
DAY CARE CENTER,COLLEGE AVENUE PRE-SCHOOL,LICENSED,1,0,4747 COLLEGE AVENUE,SAN DIEGO,92115
DAY CARE CENTER,COLLEGE PARK PRESCHOOL,LICENSED,0,0,5075B CAMPANILE DRIVE,SAN DIEGO,92115
DAY CARE CENTER,COL. SALOMON CHILD DEVELOPMENT CENTER,LICENSED,0,0,1789 STATE STREET,SAN DIEGO,92101
DAY CARE CENTER,COMMUNITY CHRISTIAN PRESCHOOL,CLOSED,0,2,13501 COMMUNITY ROAD,POWAY,92064
DAY CARE CENTER,COMMUNITY CONGREGATIONAL PRESCHOOL,LICENSED,0,0,276 F STREET,CHULA VISTA,91910
DAY CARE CENTER,COMMUNITY LUTHERAN PRESCHOOL,LICENSED,0,0,3575 E. VALLEY PARKWAY,ESCONDIDO,92027
DAY CARE CENTER,CONCORDIA PRESCHOOL & CHILD CARE CENTER,LICENSED,0,5,1695 DISCOVERY FALLS DRIVE,CHULA VISTA,91915
DAY CARE CENTER,CONGREGATION BETH AM EARLY CHILDHOOD CENTER,LICENSED,0,0,5050 DEL MAR HEIGHTS ROAD,SAN DIEGO,92130
DAY CARE CENTER,CONGREGATION BETH ISRAEL/SID RUBIN PRESCHOOL,LICENSED,0,2,9001 TOWNE CENTRE DRIVE,SAN DIEGO,92122
DAY CARE CENTER,CONGREGATIONAL CHILDREN'S CENTER OF RAMONA,LICENSED,0,0,404 EIGHTH STREET,RAMONA,92065
DAY CARE CENTER,CONWAY STATE PRESCHOOL,CLOSED,0,0,1325 CONWAY DRIVE,ESCONDIDO,92027
DAY CARE CENTER,COPLEY-PRICE FAMILY YMCA PRESCHOOL CHILD CARE,LICENSED,0,0,4300 EL CAJON BOULEVARD,SAN DIEGO,92105
DAY CARE CENTER,COPLEY FAMILY YMCA-CENTRAL ELEMENTARY-PRESCHOOL,CLOSED,0,0,4063 POLK AVENUE,SAN DIEGO,92105
DAY CARE CENTER,CORONADO BAPTIST CHILD CARE CENTER,LICENSED,0,1,111 ORANGE AVENUE,CORONADO,92118
DAY CARE CENTER,CORPUS CHRISTI PRESCHOOL,LICENSED,0,1,480 CORRAL CANYON ROAD,BONITA,91902
DAY CARE CENTER,COTTONTAIL PRESCHOOL,LICENSED,2,1,471 E STREET,CHULA VISTA,91910
DAY CARE CENTER,COUNTRY MONTESSORI SCHOOL OF POWAY,LICENSED,0,0,12642 MONTE VISTA ROAD,POWAY,92064
DAY CARE CENTER,COUNTRY TREEHOUSE PRESCHOOL THE,LICENSED,0,0,25153 VIEJAS BOULEVARD,DESCANSO,91916
DAY CARE CENTER,COZY CUBS INC.,LICENSED,0,3,2291 MAIN STREET,RAMONA,92065
DAY CARE CENTER,CREATIVE BEGINNING A,LICENSED,0,0,409 E. FALLBROOK STREET,FALLBROOK,92028
DAY CARE CENTER,CREATIVE LEARNING CENTER,PENDING,0,0,650 DOUGLAS DR #101,OCEANSIDE,92058
DAY CARE CENTER,CREATIVE LEARNING CENTER,CLOSED,0,1,420 NORTH EL CAMINO REAL,OCEANSIDE,92058
DAY CARE CENTER,CREEKSIDE EARLY LEARNING LANGUAGE ACADEMY,LICENSED,0,0,8818 HARBISON CANYON ROAD,ALPINE,91901
DAY CARE CENTER,CREEKSIDE PRESCHOOL,LICENSED,0,0,12362 SPRINGHURST DRIVE #A22,SAN DIEGO,92128
DAY CARE CENTER,CROWN POINT PRESCHOOL,CLOSED,0,0,4033 INGRAHAM STREET,SAN DIEGO,92109
DAY CARE CENTER,CROWN PRESCHOOL,LICENSED,0,0,199 SIXTH STREET,CORONADO,92118
DAY CARE CENTER,CUYAMACA CHILD DEVELOPMENT CENTER,LICENSED,0,0,900 RANCHO SAN DIEGO PARKWAY,EL CAJON,92019
DAY CARE CENTER,C.V.U.S.D. CHASE STATE PRESCHOOL PROGRAM,LICENSED,0,0,195 EAST CHASE AVENUE,EL CAJON,92020
DAY CARE CENTER,DAYSPRING CHRISTIAN LEARNING CENTER,LICENSED,0,0,1150 GREENFIELD DRIVE,EL CAJON,92021
DAY CARE CENTER,DEL MAR HIGHLANDS KINDERCARE PRESCHOOL,LICENSED,0,0,3808 TOWNSGATE DRIVE,SAN DIEGO,92130
DAY CARE CENTER,DEL NORTE HIGH PRESCHOOL,LICENSED,0,0,16601 NIGHT HAWK LANE,SAN DIEGO,92127
DAY CARE CENTER,DEL SUR PRESCHOOL,LICENSED,0,0,15665 PASEO DEL SUR,SAN DIEGO,92127
DAY CARE CENTER,DESIGN 39 CAMPUS PRESCHOOL (D39C),LICENSED,0,0,17050 DEL SUR RIDGE ROAD,SAN DIEGO,92127
DAY CARE CENTER,DEWEY CHILD DEVELOPMENT CENTER,CLOSED,0,0,3251 ROSECRANS PL.,SAN DIEGO,92110
DAY CARE CENTER,DIE RASSELBANDE PRESCHOOL,LICENSED,0,3,6747 AMHERST STREET,SAN DIEGO,92115
DAY CARE CENTER,DINO DAYCARE & PRESCHOOL,LICENSED,0,0,6 HIGHLAND AVENUE,NATIONAL CITY,91950
DAY CARE CENTER,DISCOVERY CENTER,CLOSED,1,4,950 N. FIG STREET,ESCONDIDO,92026
DAY CARE CENTER,DISCOVERY CHARTER PRESCHOOL,LICENSED,0,0,1100 CAMINO BISCAY,CHULA VISTA,91910
DAY CARE CENTER,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,LICENSED,0,0,3791 OCEANIC WAY,OCEANSIDE,92056
DAY CARE CENTER,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,LICENSED,0,0,10125 AZUAGA STREET,SAN DIEGO,92129
DAY CARE CENTER,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,LICENSED,0,3,308 S. TWIN OAKS VALLEY ROAD,SAN MARCOS,92078
DAY CARE CENTER,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,LICENSED,0,0,1655 S RANCHO SANTA FE RD #101,SAN MARCOS,92078
DAY CARE CENTER,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,LICENSED,0,0,14521 TED WILLIAMS PARKWAY,POWAY,92064
DAY CARE CENTER,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,LICENSED,0,0,6130 PASEO DEL NORTE,CARLSBAD,92011
DAY CARE CENTER,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,LICENSED,1,3,11740 CREEK ROAD,POWAY,92064
DAY CARE CENTER,DISCOVERY LEARNING CENTER,CLOSED,0,0,1515 SKYLINE DRIVE,LEMON GROVE,91945
DAY CARE CENTER,DISCOVERY PRESCHOOLS INC - VISTA,PENDING,0,0,1280 E VISTA WAY #1,VISTA,92084
DAY CARE CENTER,DISCOVERY PRESCHOOLS INC.,LICENSED,0,2,1759 OCEANSIDE BLVD STE G & H,OCEANSIDE,92054
DAY CARE CENTER,DMUSD CHILD DEVELOPMENT CENTER,LICENSED,0,1,13030 ASHLEY FALLS DRIVE,SAN DIEGO,92130
DAY CARE CENTER,DMUSD EARLY CHILDHOOD DEVELOPMENT CENTER (ECDC),INACTIVE,0,1,10830 CALLE MAR DE MARIPOSA,SAN DIEGO,92130
DAY CARE CENTER,DOOR TO THE FUTURE PRESCHOOL,LICENSED,0,2,8964 NORTH MAGNOLIA AVENUE,SANTEE,92071
DAY CARE CENTER,DOT TO DOT,LICENSED,0,0,12160 ALTA CARMEL COURT,SAN DIEGO,92128
DAY CARE CENTER,DOT TO DOT,LICENSED,0,0,5550 CARMEL MOUNTAIN ROAD #113,SAN DIEGO,92130
DAY CARE CENTER,DOYLE PRESCHOOL,CLOSED,0,0,3950 BERINO COURT,SAN DIEGO,92122
DAY CARE CENTER,EARLY LEARNERS CHILDREN'S ACADEMY,LICENSED,0,0,4050 TAYLOR STREET,SAN DIEGO,92110
DAY CARE CENTER,EARLY LEARNERS CHILDREN'S ACADEMY,LICENSED,0,0,967 CAMINO DEL RIO SOUTH,SAN DIEGO,92108
DAY CARE CENTER,EARLY LEARNERS CHILDREN'S ACADEMY,LICENSED,0,1,9585 CANDIDA STREET,SAN DIEGO,92126
DAY CARE CENTER,EAST COUNTY CHRISTIAN PRESCHOOL,LICENSED,0,4,10701 NORTH MAGNOLIA AVENUE,SANTEE,92071
DAY CARE CENTER,EASTER SEALS CHILD DEVELOPMENT CENTER,LICENSED,0,0,616 NORTH COAST HIGHWAY 101,ENCINITAS,92024
DAY CARE CENTER,EASTER SEALS CHILD DEVELOPMENT CENTER,LICENSED,0,0,2240 ENCINITAS BOULEVARD STE H,ENCINITAS,92024
DAY CARE CENTER,EASTER SEALS CHILD DEVELOPMENT CENTER,LICENSED,0,0,936 GENEVIEVE STREET,SOLANA BEACH,92075
DAY CARE CENTER,EASTGATE CHRISTIAN SCHOOL,LICENSED,1,3,4377 EASTGATE MALL,SAN DIEGO,92121
DAY CARE CENTER,EASTLAKE COMMUNITY CHURCH PRESCHOOL,LICENSED,0,0,2351 OTAY LAKES ROAD,CHULA VISTA,91915
DAY CARE CENTER,ECS- HAMMOND CHILD DEVELOPMENT CENTER,LICENSED,1,0,455 PALM AVENUE,IMPERIAL BEACH,91932
DAY CARE CENTER,ECS - HIGHLAND HEAD START,LICENSED,0,0,2605 HIGHLAND AVENUE,NATIONAL CITY,91950
DAY CARE CENTER,ECS - NESTOR HEAD START,LICENSED,0,0,2399 GROVE AVENUE,SAN DIEGO,92154
DAY CARE CENTER,ECS - PLAZA HEAD START,LICENSED,0,0,1805 EAST 17TH STREET,NATIONAL CITY,91950
DAY CARE CENTER,ECS - SAN YSIDRO HEAD START,LICENSED,0,0,249 WILLOW ROAD,SAN YSIDRO,92173
DAY CARE CENTER,ECS 4TH AND D HEAD START,LICENSED,0,0,385 D STREET,CHULA VISTA,91910
DAY CARE CENTER,ECS CASTLE PARK HEAD START,LICENSED,0,0,1375 THIRD AVENUE,CHULA VISTA,91911
DAY CARE CENTER,ECS ETA HEAD START,CLOSED,0,0,817 ETA STREET,NATIONAL CITY,91950
DAY CARE CENTER,ECS HARBISON HEAD START,LICENSED,0,0,1540 SOUTH HARBISON AVENUE,NATIONAL CITY,91950
DAY CARE CENTER,ECS MONTGOMERY HEAD START,LICENSED,0,0,3240 PALM AVENUE,SAN DIEGO,92154
DAY CARE CENTER,ECS PALOMAR HEAD START,LICENSED,0,0,1320 FOURTH AVENUE,CHULA VISTA,91911
DAY CARE CENTER,ECS ZAMORANO HEAD START,LICENSED,0,0,7375 TOOMA STREET,SAN DIEGO,92139
DAY CARE CENTER,EDISON STATE PRESCHOOL,LICENSED,0,1,4077 35TH STREET,SAN DIEGO,92104
DAY CARE CENTER,EES- VISTA ACADEMY STATE PRESCHOOL,LICENSED,0,0,600 NORTH SANTA FE AVENUE,VISTA,92083
DAY CARE CENTER,EES-BEAUMONT STATE PRESCHOOL,LICENSED,0,0,550 BEAUMONT DRIVE,VISTA,92084
DAY CARE CENTER,EES-BOBIER PRESCHOOL,LICENSED,0,0,222 WEST BOBIER DRIVE,VISTA,92083
DAY CARE CENTER,EES-CASITA STATE PRESCHOOL,LICENSED,0,0,260 CEDAR ROAD,VISTA,92084
DAY CARE CENTER,EES-DAVID & JILLIAN GILMOUR EARLY EDUCATION,LICENSED,0,0,735 AVENIDA DE BENITO JUAREZ,VISTA,92083
DAY CARE CENTER,EES-JOLI ANN LEICHTAG STATE PRESCHOOL,LICENSED,0,0,653 POINSETTIA AVENUE,VISTA,92081
DAY CARE CENTER,EES - CHILD DEVELOPMENT CENTER,LICENSED,0,0,6960 LINDA VISTA ROAD,SAN DIEGO,92111
DAY CARE CENTER,EES - MISSION EARLY EDUCATION CENTER,LICENSED,0,0,634 WEST MISSION ROAD,SAN MARCOS,92069
DAY CARE CENTER,EES - MONTE VISTA EARLY EDUCATION CENTER,LICENSED,0,0,1720 MONTE VISTA ROAD,VISTA,92084
DAY CARE CENTER,EES - PARK VILLAGE CENTER,CLOSED,0,0,1256 THIRD AVENUE,CHULA VISTA,91911
DAY CARE CENTER,EES FINNEY CHILD DEVELOPMENT CENTER,LICENSED,0,0,3950 BYRD STREET,SAN DIEGO,92154
DAY CARE CENTER,EES FOOT HILL OAKS PRESCHOOL,LICENSED,0,0,1370 OAK DRIVE,VISTA,92084
DAY CARE CENTER,EES GRAPEVINE PRESCHOOL,LICENSED,0,0,630 GRAPEVINE ROAD,VISTA,92083
DAY CARE CENTER,EES HILLTOP CHILD DEVELOPMENT CENTER,LICENSED,0,0,690 CORTE MARIA AVENUE,CHULA VISTA,91910
DAY CARE CENTER,EES MARYLAND PRESCHOOL,LICENSED,0,0,700 NORTH AVENUE,VISTA,92083
DAY CARE CENTER,EES PARKS CHILD DEVELOPMENT CENTER,LICENSED,0,0,2200 E AVENUE #5777,NATIONAL CITY,91950
DAY CARE CENTER,EES SAN MARCOS STATE PRESCHOOL,LICENSED,0,0,1 TIGER WAY,SAN MARCOS,92069
DAY CARE CENTER,EES VISTA CHILD DEVELOPMENT CENTER,CLOSED,0,0,410 WEST CALIFORNIA AVENUE,VISTA,92083
DAY CARE CENTER,EES VISTA INNOVATION EARLY EDUCATION CENTER,LICENSED,0,0,836 OLIVE AVENUE,VISTA,92083
DAY CARE CENTER,EES VISTA EARLY LEARNING CENTER,LICENSED,0,0,1575 BONAIR ROAD,VISTA,92084
DAY CARE CENTER,EL CAJON WESLEYAN PRESCHOOL,LICENSED,0,0,1500 EAST LEXINGTON AVENUE,EL CAJON,92019
DAY CARE CENTER,EL CAMINO PRESCHOOL,LICENSED,0,0,2002 CALIFORNIA STREET,OCEANSIDE,92054
DAY CARE CENTER,EL TOYON STATE PRESCHOOL,LICENSED,0,0,2000 EAST DIVISION STREET,NATIONAL CITY,91950
DAY CARE CENTER,ELM PARK PRESCHOOL,CLOSED,0,0,12730 ELM PARK LANE,POWAY,92064
DAY CARE CENTER,ELM PARK PRESCHOOL,CLOSED,0,0,13501 COMMUNITY ROAD,POWAY,92064
DAY CARE CENTER,ELM PARK PRESCHOOL,CLOSED,0,0,13604 MIDLAND ROAD,POWAY,92064
DAY CARE CENTER,ELM PARK PRESCHOOL ACADEMY,LICENSED,0,0,13501 COMMUNITY ROAD,POWAY,92064
DAY CARE CENTER,EMERSON/BANDINI STATE PRESCHOOL,LICENSED,0,0,3550 LOGAN AVENUE,SAN DIEGO,92113
DAY CARE CENTER,EMMANUEL FAITH PRESCHOOL,LICENSED,0,0,639 E. 17TH AVENUE,ESCONDIDO,92025
DAY CARE CENTER,EMMAUS TODAY CHRISTIAN MONTESSORI PRESCHOOL,CLOSED,1,0,6917 TAIT ST -1976 COOLIDGE,SAN DIEGO,92111
DAY CARE CENTER,EMPRIEL LEARNING ACADEMY,CLOSED,0,0,5825 IMPERIAL AVENUE,SAN DIEGO,92114
DAY CARE CENTER,ENCANTO STATE PRESCHOOL,LICENSED,0,0,822 65TH STREET,SAN DIEGO,92114
DAY CARE CENTER,ENCINITAS COUNTRY DAY SCHOOL,LICENSED,0,0,2155 ENCINITAS BOULEVARD,ENCINITAS,92024
DAY CARE CENTER,ENCINITAS COUNTRY DAY SCHOOL - SAN ELIJO CAMPUS,LICENSED,0,1,3616 MANCHESTER AVENUE,ENCINITAS,92024
DAY CARE CENTER,ENCINITAS SHINING STARS,CLOSED,0,0,511 ENCINITAS BOULEVARD #114,ENCINITAS,92024
DAY CARE CENTER,ENCINITAS SHINING STARS,LICENSED,0,0,511 ENCINITAS BOULEVARD #114,ENCINITAS,92024
DAY CARE CENTER,ENGLISH FRENCH LEARNING ACADEMY,CLOSED,0,0,3219 CLAIREMONT MESA BOULEVARD,SAN DIEGO,92117
DAY CARE CENTER,EPISCOPAL COMMUNITY SERVICES-REO HEAD START,LICENSED,0,0,2602 REO DRIVE,SAN DIEGO,92139
DAY CARE CENTER,EPISCOPAL COMMUNITY SERVICES - BOYS & GIRLS CLUB,LICENSED,0,0,1430 D AVENUE,NATIONAL CITY,91950
DAY CARE CENTER,ESCONDIDO CHRISTIAN PRESCHOOL,LICENSED,0,1,923 IDAHO AVE,ESCONDIDO,92025
DAY CARE CENTER,ESCONDIDO COMMUNITY CHILD DEVELOPMENT CENTER,LICENSED,0,0,613 E LINCOLN AVENUE,ESCONDIDO,92026
DAY CARE CENTER,ESCONDIDO COMMUNITY CHILD DEVELOPMENT CENTER INC,LICENSED,0,0,819 W. 9TH STREET,ESCONDIDO,92025
DAY CARE CENTER,ESCONDIDO UNION SCHOOL-OAKHILL SCHOOL,LICENSED,0,0,1820 OAKHILL DRIVE,ESCONDIDO,92027
DAY CARE CENTER,ESCONDIDO UNION SCHOOL DISTRICT-JUNIPER PRESCHOOL,LICENSED,0,1,1809 S. JUNIPER STREET,ESCONDIDO,92025
DAY CARE CENTER,ESCONDIDO UNION SCHOOL DISTRICT-PIONEER PRESCHOOL,LICENSED,0,1,980 N. ASH STREET,ESCONDIDO,92027
DAY CARE CENTER,ESCONDIDO UNION SCHOOL DISTRICT-ROSE SCHOOL,LICENSED,0,1,906 NORTH ROSE STREET,ESCONDIDO,92027
DAY CARE CENTER,EUCLID CHILDREN'S CENTER,CLOSED,0,0,4141 MENLO AVENUE,SAN DIEGO,92105
DAY CARE CENTER,EUCLID STATE PRESCHOOL,CLOSED,0,0,4166 EUCLID AVENUE,SAN DIEGO,92105
DAY CARE CENTER,EVANGELINE ROBERTS INSTITUTE OF LEARNING,CLOSED,0,0,7210 LISBON STREET,SAN DIEGO,92114
DAY CARE CENTER,EVANGELINE ROBERTS INSTITUTE OF LEARNING P/S,CLOSED,0,0,1012 DERBY STREET BUILDING 4,SAN DIEGO,92114
DAY CARE CENTER,EVANS SCHOOL,CLOSED,0,0,6510 LA JOLLA SCENIC DRIVE,LA JOLLA,92037
DAY CARE CENTER,EVERBROOK ACADEMY DBA PRESTIGE PRESCHOOL ACADEMY,PENDING,0,0,7150 RANCHO SANTA FE ROAD,CARLSBAD,92009
DAY CARE CENTER,EXPLORING CHILDREN'S ACADEMY THE,LICENSED,0,0,10850 MONTONGO STREET,SAN DIEGO,92126
DAY CARE CENTER,E.E.S.-ALVIN DUNN STATE PRESCHOOL,CLOSED,0,0,3697 LA MIRADA DRIVE,SAN MARCOS,92078
DAY CARE CENTER,E.E.S. - RICHLAND STATE PRESCHOOL,CLOSED,0,0,910 EAST BORDEN ROAD,SAN MARCOS,92069
DAY CARE CENTER,E.E.S. HANNALEI PRESCHOOL,LICENSED,0,0,120 HANNALEI DRIVE,VISTA,92083
DAY CARE CENTER,E.E.S. MISSION MEADOWS PRESCHOOL,LICENSED,0,0,5657 SPUR AVENUE,OCEANSIDE,92057
DAY CARE CENTER,E.E.S. TEMPLE HEIGHTS PRESCHOOL,LICENSED,0,2,1550 TEMPLE HEIGHTS DRIVE,OCEANSIDE,92056
DAY CARE CENTER,FAITH CHAPEL LEARNING ACADEMY,LICENSED,0,0,9400 CAMPO ROAD,SPRING VALLEY,91977
DAY CARE CENTER,FAITH TROLLEY PRESCHOOL,LICENSED,0,0,9971 MISSION GORGE ROAD,SANTEE,92071
DAY CARE CENTER,FALLBROOK CHILD DEV. CENTER,LICENSED,0,0,320 N. IOWA ST.,FALLBROOK,92028
DAY CARE CENTER,FALLBROOK UNITED METHODIST CHURCH PRESCHOOL,CLOSED,0,0,1844 WINTERHAVEN ROAD,FALLBROOK,92028
DAY CARE CENTER,FAMILY RECOVERY CENTER - CHILD DEV. CENTER,LICENSED,0,0,1100 SPORTFISHER DRIVE,OCEANSIDE,92054
DAY CARE CENTER,FEASTER-EDISON CHARTER PRESCHOOL,LICENSED,0,0,670 FLOWER STREET,CHULA VISTA,91910
DAY CARE CENTER,FELICITA MONTESSORI SCHOOL,LICENSED,0,0,2017 FELICITA ROAD,ESCONDIDO,92025
DAY CARE CENTER,FELICITA STATE PRESCHOOL,CLOSED,0,0,737 WEST 13TH AVENUE,ESCONDIDO,92025
DAY CARE CENTER,FIELD STATE PRESCHOOL,CLOSED,0,1,4375 BANNOCK AVENUE,SAN DIEGO,92117
DAY CARE CENTER,FINNEY STATE PRESCHOOL,LICENSED,0,0,3950 BYRD STREET,SAN DIEGO,92154
DAY CARE CENTER,FIRST LUTHERAN PRESCHOOL OF EL CAJON,LICENSED,0,0,867 SOUTH LINCOLN AVENUE,EL CAJON,92020
DAY CARE CENTER,FIRST PRESBYTERIAN CHURCH OF OCEANSIDE PRESCHOOL,LICENSED,0,2,2001 EL CAMINO REAL,OCEANSIDE,92054
DAY CARE CENTER,FIRST UNITED METHODIST PRESCHOOL,LICENSED,0,0,915 PASEO RANCHERO,CHULA VISTA,91910
DAY CARE CENTER,FLETCHER HILLS PRESBYTERIAN CHURCH PRESCHOOL,LICENSED,0,0,455 CHURCH WAY,EL CAJON,92020
DAY CARE CENTER,FLETCHER PRESCHOOL,LICENSED,0,3,7666 BOBOLINK WAY,SAN DIEGO,92123
DAY CARE CENTER,FLEUR DE LIS NURSERY SCHOOL,LICENSED,0,1,3743 FRONT STREET,SAN DIEGO,92103
DAY CARE CENTER,FLORENCE JOYNER STATE PRESCHOOL,CLOSED,0,1,4271 MYRTLE AVENUE,SAN DIEGO,92105
DAY CARE CENTER,FLORENCE STATE PRESCHOOL,LICENSED,0,0,3914 FIRST AVENUE,SAN DIEGO,92103
DAY CARE CENTER,FLYING HILLS ELEMENTARY SCHOOL PRESCHOOL,LICENSED,0,0,1251 FINCH STREET,EL CAJON,92020
DAY CARE CENTER,FOOTHILLS CHRISTIAN PRESCHOOL,LICENSED,0,0,315 WEST BRADLEY AVENUE,EL CAJON,92020
DAY CARE CENTER,FOOTHILLS FAITH ACADEMY,LICENSED,0,0,4031 AVOCADO BOULEVARD,LA MESA,91941
DAY CARE CENTER,FRANCIS W PARKER SCHOOL,LICENSED,0,2,4201 RANDOLPH STREET,SAN DIEGO,92103
DAY CARE CENTER,FREESE STATE PRESCHOOL,CLOSED,0,0,8140 GREENLAWN DRIVE,SAN DIEGO,92114
DAY CARE CENTER,FRENCH MONTESSORI PRESCHOOL OF SAN DIEGO THE,LICENSED,0,4,4011 OHIO STREET,SAN DIEGO,92104
DAY CARE CENTER,FRIENDLY CHILDREN'S GARDEN #2,PENDING,0,0,2960 OCEANSIDE BLVD,OCEANSIDE,92054
DAY CARE CENTER,FRIENDLY CHILDRENS GARDEN PRESCHOOL AND DAYCARE,LICENSED,0,0,1836 DIXIE STREET,OCEANSIDE,92054
DAY CARE CENTER,FUESD-THE MIKE CHOATE CENTER FOR EARLY CHILDHOOD,LICENSED,0,0,407 S. MISSION ROAD,FALLBROOK,92028
DAY CARE CENTER,FULTON STATE PRESCHOOL,LICENSED,0,0,7055 SKYLINE DRIVE,SAN DIEGO,92114
DAY CARE CENTER,FUTURE ACHIEVERS PRESCHOOL,CLOSED,0,0,2754 IMPERIAL AVENUE,SAN DIEGO,92102
DAY CARE CENTER,FUTURE ACHIEVERS PRESCHOOL/LOGAN HEIGHTS CDC,LICENSED,0,6,3040 IMPERIAL AVENUE,SAN DIEGO,92102
DAY CARE CENTER,GAMMY'S PRESCHOOL DISCOVERY CENTER,CLOSED,0,0,12101 LAKESIDE AVENUE,LAKESIDE,92040
DAY CARE CENTER,GARDEN DAY SCHOOL,LICENSED,1,7,3815 MISSION AVENUE,OCEANSIDE,92058
DAY CARE CENTER,GARFIELD CHILDREN'S CENTER,CLOSED,0,0,4460 IDAHO STREET,SAN DIEGO,92116
DAY CARE CENTER,GARFIELD STATE PRESCHOOL,LICENSED,0,0,4487 OREGON STREET,SAN DIEGO,92116
DAY CARE CENTER,GENAVEVES PLAYHOUSE PRESCHOOL,CLOSED,0,0,2538 ALPINE BOULEVARD,ALPINE,91901
DAY CARE CENTER,GENAVEVES PLAYHOUSE PRESCHOOL,CLOSED,0,0,8835 OLIVE LANE,SANTEE,92071
DAY CARE CENTER,GETHSEMANE CHRISTIAN PRESCHOOL,LICENSED,0,0,2696 MELBOURNE DRIVE,SAN DIEGO,92123
DAY CARE CENTER,GIGGLES & SMILES CHILD CARE CENTER LLC,LICENSED,0,0,11316 WOODSIDE AVENUE NORTH,SANTEE,92071
DAY CARE CENTER,GILLISPIE SCHOOL,LICENSED,0,0,7380 GIRARD AVENUE,LA JOLLA,92037
DAY CARE CENTER,GLEN VIEW ELEMENTARY SCHOOL PRESCHOOL,LICENSED,0,0,2201 E. MISSION AVE,ESCONDIDO,92027
DAY CARE CENTER,GODDARD SCHOOL THE,LICENSED,0,0,4625 RED BLUFF PLACE,CARLSBAD,92010
DAY CARE CENTER,GOLDEN HILL STATE PRESCHOOL,LICENSED,0,1,1240 33RD STREET,SAN DIEGO,92102
DAY CARE CENTER,GOLDEN POPPY PRESCHOOL & INFANT CENTER,LICENSED,0,0,3422 TRIPP COURT,SAN DIEGO,92121
DAY CARE CENTER,GOOD SHEPHERD CATHOLIC SCHOOL,LICENSED,0,2,8180 GOLD COAST DRIVE,SAN DIEGO,92126
DAY CARE CENTER,GRACE KIDS CHRISTIAN PRESCHOOL,LICENSED,0,0,2716 MADISON AVENUE,SAN DIEGO,92116
DAY CARE CENTER,GRACE KIDS PRESCHOOL EAST,CLOSED,0,0,2705 VIA ORANGE WAY SUITE A,SPRING VALLEY,91978
DAY CARE CENTER,GRACE KIDS PRESCHOOL NORTH PARK 2,LICENSED,0,0,2930 HOWARD AVENUE,SAN DIEGO,92104
DAY CARE CENTER,GRACE LUTHERAN PRESCHOOL,LICENSED,0,1,643  W. 13TH AVE,ESCONDIDO,92025
DAY CARE CENTER,GRACE LUTHERAN PRESCHOOL,LICENSED,0,0,3967 PARK BOULEVARD,SAN DIEGO,92103
DAY CARE CENTER,GRAHAM MEMORIAL PRESCHOOL,LICENSED,0,0,949 C AVENUE,CORONADO,92118
DAY CARE CENTER,GREATER LIFE CHRISTIAN ACADEMY,CLOSED,0,0,1012 DERBY STREET BUILDING 4,SAN DIEGO,92114
DAY CARE CENTER,GREEN BEANS PRESCHOOL,CLOSED,0,1,4153 FIRST AVENUE,SAN DIEGO,92103
DAY CARE CENTER,GREEN BEANS PRESCHOOL,LICENSED,0,0,3975 FRONT STREET,SAN DIEGO,92103
DAY CARE CENTER,GREEN HILLS BILINGUAL LEARNING ACADEMY,LICENSED,0,0,2400 FENTON STREET SUITE 101,CHULA VISTA,91914
DAY CARE CENTER,GREEN HILLS LEARNING CENTER,CLOSED,0,0,2400 FENTON STREET SUITE 101,CHULA VISTA,91914
DAY CARE CENTER,GREG ROGERS STATE PRESCHOOL,LICENSED,0,0,510 EAST NAPLES STREET,CHULA VISTA,91911
DAY CARE CENTER,GREY RABBIT PRESCHOOL THE,LICENSED,0,0,4542 & 4532 PALM AVENUE,LA MESA,91941
